encode_id	accession	replication	sample	target	assembly
/experiments/ENCSR000BML/	ENCSR000BML	isogenic	HCT116	POLR2AphosphoS5	hg38
/experiments/ENCSR000BMN/	ENCSR000BMN	isogenic	HeLa-S3	REST	hg38
/experiments/ENCSR000BMO/	ENCSR000BMO	isogenic	HepG2	FOXA1	hg38
/experiments/ENCSR000BMR/	ENCSR000BMR	isogenic	K562	POLR2A	hg38
/experiments/ENCSR000BMT/	ENCSR000BMT	isogenic	H1	NANOG	hg38
/experiments/ENCSR000BMV/	ENCSR000BMV	isogenic	K562	FOSL1	hg38
/experiments/ENCSR000BMW/	ENCSR000BMW	isogenic	K562	REST	hg38
/experiments/ENCSR000BMY/	ENCSR000BMY	isogenic	GM12878	RAD21	hg38
/experiments/ENCSR000BMZ/	ENCSR000BMZ	isogenic	HepG2	ELF1	hg38
/experiments/ENCSR000BNA/	ENCSR000BNA	isogenic	HepG2	ZBTB33	hg38
/experiments/ENCSR000BND/	ENCSR000BND	isogenic	GM12878	ZEB1	hg38
/experiments/ENCSR000BNE/	ENCSR000BNE	isogenic	K562	EGR1	hg38
/experiments/ENCSR000BNG/	ENCSR000BNG	isogenic	GM12878	MEF2C	hg38
/experiments/ENCSR000BNH/	ENCSR000BNH	isogenic	H1	CTCF	hg38
/experiments/ENCSR000BNI/	ENCSR000BNI	isogenic	HepG2	FOXA2	hg38
/experiments/ENCSR000BNJ/	ENCSR000BNJ	isogenic	HepG2	HNF4G	hg38
/experiments/ENCSR000BNK/	ENCSR000BNK	isogenic	K562	CTCFL	hg38
/experiments/ENCSR000BNM/	ENCSR000BNM	isogenic	K562	TAF7	hg38
/experiments/ENCSR000BNN/	ENCSR000BNN	isogenic	K562	THAP1	hg38
/experiments/ENCSR000BNP/	ENCSR000BNP	isogenic	GM12878	YY1	hg38
/experiments/ENCSR000BNQ/	ENCSR000BNQ	isogenic	GM12878	BCL3	hg38
/experiments/ENCSR000BNR/	ENCSR000BNR	isogenic	H1	HDAC2	hg38
/experiments/ENCSR000BNS/	ENCSR000BNS	isogenic	H1	FOSL1	hg38
/experiments/ENCSR000BNT/	ENCSR000BNT	isogenic	HepG2	YY1	hg38
/experiments/ENCSR000BNU/	ENCSR000BNU	isogenic	K562	ATF3	hg38
/experiments/ENCSR000BNV/	ENCSR000BNV	isogenic	K562	MEF2A	hg38
/experiments/ENCSR000BNW/	ENCSR000BNW	isogenic	K562	SIX5	hg38
/experiments/ENCSR000BNX/	ENCSR000BNX	isogenic	HCT116	YY1	hg38
/experiments/ENCSR000BNY/	ENCSR000BNY	isogenic	HCT116	ZBTB33	hg38
/experiments/ENCSR000BOT/	ENCSR000BOT	isogenic	HepG2	REST	hg38
/experiments/ENCSR000BOV/	ENCSR000BOV	isogenic	Panc1	POLR2AphosphoS5	hg38
/experiments/ENCSR000BOX/	ENCSR000BOX	isogenic	PFSK-1	REST	hg38
/experiments/ENCSR000BOZ/	ENCSR000BOZ	isogenic	SK-N-SH	REST	hg38
/experiments/ENCSR000BPA/	ENCSR000BPA	isogenic	SK-N-SH	POLR2AphosphoS5	hg38
/experiments/ENCSR000BPB/	ENCSR000BPB	isogenic	SK-N-SH	SIN3A	hg38
/experiments/ENCSR000BPC/	ENCSR000BPC	isogenic	PFSK-1	POLR2AphosphoS5	hg38
/experiments/ENCSR000BPI/	ENCSR000BPI	isogenic	HepG2	POLR2AphosphoS5	hg38
/experiments/ENCSR000BPJ/	ENCSR000BPJ	isogenic	K562	CTCF	hg38
/experiments/ENCSR000BPK/	ENCSR000BPK	isogenic	Panc1	REST	hg38
/experiments/ENCSR000BPL/	ENCSR000BPL	isogenic	SK-N-MC	POLR2AphosphoS5	hg38
/experiments/ENCSR000BQA/	ENCSR000BQA	isogenic	HepG2	ZBTB7A	hg38
/experiments/ENCSR000BQB/	ENCSR000BQB	isogenic	endothelial_cell_of_umbilical_vein	POLR2A	hg38
/experiments/ENCSR000BQC/	ENCSR000BQC	isogenic	endothelial_cell_of_umbilical_vein	POLR2AphosphoS5	hg38
/experiments/ENCSR000BQF/	ENCSR000BQF	isogenic	SK-N-SH	TAF1	hg38
/experiments/ENCSR000BQI/	ENCSR000BQI	isogenic	HepG2	CEBPB	hg38
/experiments/ENCSR000BQK/	ENCSR000BQK	isogenic	GM12878	ATF2	hg38
/experiments/ENCSR000BQL/	ENCSR000BQL	isogenic	GM12878	NFATC1	hg38
/experiments/ENCSR000BQN/	ENCSR000BQN	isogenic	PFSK-1	TAF1	hg38
/experiments/ENCSR000BQS/	ENCSR000BQS	isogenic	GM12878	REST	hg38
/experiments/ENCSR000BQY/	ENCSR000BQY	isogenic	K562	PML	hg38
/experiments/ENCSR000BQZ/	ENCSR000BQZ	isogenic	GM12878	STAT5A	hg38
/experiments/ENCSR000BRH/	ENCSR000BRH	isogenic	GM12878	MTA3	hg38
/experiments/ENCSR000BRI/	ENCSR000BRI	isogenic	GM12878	RUNX3	hg38
/experiments/ENCSR000BRK/	ENCSR000BRK	isogenic	K562	TEAD4	hg38
/experiments/ENCSR000BRN/	ENCSR000BRN	isogenic	GM12878	NFIC	hg38
/experiments/ENCSR000BRQ/	ENCSR000BRQ	isogenic	K562	CEBPB	hg38
/experiments/ENCSR000BRR/	ENCSR000BRR	isogenic	K562	STAT5A	hg38
/experiments/ENCSR000BRS/	ENCSR000BRS	isogenic	K562	NR2F2	hg38
/experiments/ENCSR000BRT/	ENCSR000BRT	isogenic	K562	CBX3	hg38
/experiments/ENCSR000BRW/	ENCSR000BRW	isogenic	K562	TRIM28	hg38
/experiments/ENCSR000BRY/	ENCSR000BRY	isogenic	H1	TEAD4	hg38
/experiments/ENCSR000BSA/	ENCSR000BSA	isogenic	HCT116	JUND	hg38
/experiments/ENCSR000BSE/	ENCSR000BSE	isogenic	HCT116	CTCF	hg38
/experiments/ENCSR000BSK/	ENCSR000BSK	isogenic	SK-N-SH	JUND	hg38
/experiments/ENCSR000BSU/	ENCSR000BSU	isogenic	MCF-7	JUND	hg38
/experiments/ENCSR000BTF/	ENCSR000BTF	isogenic	HL-60	REST	hg38
/experiments/ENCSR000BTK/	ENCSR000BTK	isogenic	HL-60	GABPA	hg38
/experiments/ENCSR000BTL/	ENCSR000BTL	isogenic	HL-60	POLR2AphosphoS5	hg38
/experiments/ENCSR000BTW/	ENCSR000BTW	isogenic	neural_cell	POLR2AphosphoS5	hg38
/experiments/ENCSR000BUW/	ENCSR000BUW	isogenic	HL-60	SPI1	hg38
/experiments/ENCSR000BVO/	ENCSR000BVO	isogenic	T47D	JUND	hg38
/experiments/ENCSR000DKM/	ENCSR000DKM	isogenic	H54	POLR2A	hg38
/experiments/ENCSR000DKN/	ENCSR000DKN	isogenic	H54	CTCF	hg38
/experiments/ENCSR000DKP/	ENCSR000DKP	isogenic	GM10248	CTCF	hg38
/experiments/ENCSR000DKR/	ENCSR000DKR	isogenic	GM10266	CTCF	hg38
/experiments/ENCSR000DKU/	ENCSR000DKU	isogenic	GM12878	MYC	hg38
/experiments/ENCSR000DKV/	ENCSR000DKV	isogenic	GM12878	CTCF	hg38
/experiments/ENCSR000DKZ/	ENCSR000DKZ	isogenic	GM13976	CTCF	hg38
/experiments/ENCSR000DLB/	ENCSR000DLB	isogenic	GM13977	CTCF	hg38
/experiments/ENCSR000DLG/	ENCSR000DLG	isogenic	GM20000	CTCF	hg38
/experiments/ENCSR000DLN/	ENCSR000DLN	isogenic	HeLa-S3	MYC	hg38
/experiments/ENCSR000DLQ/	ENCSR000DLQ	isogenic	HepG2	POLR2A	hg38
/experiments/ENCSR000DLS/	ENCSR000DLS	isogenic	HepG2	CTCF	hg38
/experiments/ENCSR000DLV/	ENCSR000DLV	isogenic	endothelial_cell_of_umbilical_vein	POLR2A	hg38
/experiments/ENCSR000DLW/	ENCSR000DLW	isogenic	endothelial_cell_of_umbilical_vein	CTCF	hg38
/experiments/ENCSR000DMA/	ENCSR000DMA	isogenic	K562	CTCF	hg38
/experiments/ENCSR000DMF/	ENCSR000DMF	isogenic	LNCaP_clone_FGC	CTCF	hg38
/experiments/ENCSR000DMH/	ENCSR000DMH	anisogenic	lung	CTCF	hg38
/experiments/ENCSR000DMJ/	ENCSR000DMJ	isogenic	MCF-7	MYC	hg38
/experiments/ENCSR000DMK/	ENCSR000DMK	isogenic	MCF-7	POLR2A	hg38
/experiments/ENCSR000DML/	ENCSR000DML	isogenic	MCF-7	CTCF	hg38
/experiments/ENCSR000DMM/	ENCSR000DMM	isogenic	MCF-7	MYC	hg38
/experiments/ENCSR000DMN/	ENCSR000DMN	isogenic	MCF-7	POLR2A	hg38
/experiments/ENCSR000DMO/	ENCSR000DMO	isogenic	MCF-7	CTCF	hg38
/experiments/ENCSR000DMQ/	ENCSR000DMQ	isogenic	MCF-7	MYC	hg38
/experiments/ENCSR000DMR/	ENCSR000DMR	isogenic	MCF-7	CTCF	hg38
/experiments/ENCSR000DMT/	ENCSR000DMT	isogenic	MCF-7	POLR2A	hg38
/experiments/ENCSR000DMV/	ENCSR000DMV	isogenic	MCF-7	CTCF	hg38
/experiments/ENCSR000DMY/	ENCSR000DMY	isogenic	D721Med	CTCF	hg38
/experiments/ENCSR000DMZ/	ENCSR000DMZ	isogenic	A549	POLR2A	hg38
/experiments/ENCSR000DNA/	ENCSR000DNA	isogenic	A549	CTCF	hg38
/experiments/ENCSR000DNC/	ENCSR000DNC	isogenic	keratinocyte	CTCF	hg38
/experiments/ENCSR000DND/	ENCSR000DND	anisogenic	pancreas	CTCF	hg38
/experiments/ENCSR000DNI/	ENCSR000DNI	anisogenic	spleen	CTCF	hg38
/experiments/ENCSR000DNM/	ENCSR000DNM	isogenic	GM12878	NFYB	hg38
/experiments/ENCSR000DNN/	ENCSR000DNN	isogenic	GM12878	NFYA	hg38
/experiments/ENCSR000DNO/	ENCSR000DNO	isogenic	GM12878	KAT2A	hg38
/experiments/ENCSR000DNP/	ENCSR000DNP	isogenic	GM12878	SUPT20H	hg38
/experiments/ENCSR000DNQ/	ENCSR000DNQ	isogenic	GM12878	ZZZ3	hg38
/experiments/ENCSR000DNR/	ENCSR000DNR	isogenic	HeLa-S3	NFYB	hg38
/experiments/ENCSR000DNS/	ENCSR000DNS	isogenic	HeLa-S3	NFYA	hg38
/experiments/ENCSR000DNT/	ENCSR000DNT	isogenic	HeLa-S3	ZZZ3	hg38
/experiments/ENCSR000DNU/	ENCSR000DNU	isogenic	HeLa-S3	POLR3A	hg38
/experiments/ENCSR000DNV/	ENCSR000DNV	isogenic	HeLa-S3	BRF2	hg38
/experiments/ENCSR000DNW/	ENCSR000DNW	isogenic	HeLa-S3	BRF1	hg38
/experiments/ENCSR000DNX/	ENCSR000DNX	isogenic	HeLa-S3	BDP1	hg38
/experiments/ENCSR000DNY/	ENCSR000DNY	isogenic	HeLa-S3	GTF3C2	hg38
/experiments/ENCSR000DNZ/	ENCSR000DNZ	isogenic	K562	ATF1	hg38
/experiments/ENCSR000DOA/	ENCSR000DOA	isogenic	K562	CCNT2	hg38
/experiments/ENCSR000DOB/	ENCSR000DOB	isogenic	K562	HMGN3	hg38
/experiments/ENCSR000DOC/	ENCSR000DOC	isogenic	K562	BRF2	hg38
/experiments/ENCSR000DOD/	ENCSR000DOD	isogenic	K562	GTF3C2	hg38
/experiments/ENCSR000DOE/	ENCSR000DOE	isogenic	K562	GTF2B	hg38
/experiments/ENCSR000DOF/	ENCSR000DOF	isogenic	K562	NELFE	hg38
/experiments/ENCSR000DOG/	ENCSR000DOG	isogenic	K562	ATF3	hg38
/experiments/ENCSR000DOH/	ENCSR000DOH	isogenic	K562	SIRT6	hg38
/experiments/ENCSR000DOI/	ENCSR000DOI	isogenic	K562	POLR3A	hg38
/experiments/ENCSR000DOJ/	ENCSR000DOJ	isogenic	K562	BRF1	hg38
/experiments/ENCSR000DOK/	ENCSR000DOK	isogenic	K562	BDP1	hg38
/experiments/ENCSR000DPD/	ENCSR000DPD	isogenic	A549	H3K4me3	hg38
/experiments/ENCSR000DPF/	ENCSR000DPF	isogenic	A549	CTCF	hg38
/experiments/ENCSR000DPG/	ENCSR000DPG	isogenic	AG04449	CTCF	hg38
/experiments/ENCSR000DPI/	ENCSR000DPI	isogenic	AG04449	H3K4me3	hg38
/experiments/ENCSR000DPJ/	ENCSR000DPJ	isogenic	AG04450	H3K9me3	hg38
/experiments/ENCSR000DPM/	ENCSR000DPM	isogenic	AG04450	CTCF	hg38
/experiments/ENCSR000DPO/	ENCSR000DPO	isogenic	AG04450	H3K4me3	hg38
/experiments/ENCSR000DPP/	ENCSR000DPP	isogenic	AG09309	CTCF	hg38
/experiments/ENCSR000DPR/	ENCSR000DPR	isogenic	AG09309	H3K4me3	hg38
/experiments/ENCSR000DPS/	ENCSR000DPS	isogenic	AG09319	CTCF	hg38
/experiments/ENCSR000DPU/	ENCSR000DPU	isogenic	AG09319	H3K4me3	hg38
/experiments/ENCSR000DPV/	ENCSR000DPV	isogenic	AG10803	CTCF	hg38
/experiments/ENCSR000DPX/	ENCSR000DPX	isogenic	AG10803	H3K4me3	hg38
/experiments/ENCSR000DPY/	ENCSR000DPY	isogenic	fibroblast_of_the_aortic_adventitia	CTCF	hg38
/experiments/ENCSR000DQA/	ENCSR000DQA	isogenic	fibroblast_of_the_aortic_adventitia	H3K4me3	hg38
/experiments/ENCSR000DQB/	ENCSR000DQB	isogenic	BE2C	H3K4me3	hg38
/experiments/ENCSR000DQD/	ENCSR000DQD	isogenic	BE2C	CTCF	hg38
/experiments/ENCSR000DQF/	ENCSR000DQF	isogenic	BJ	H3K36me3	hg38
/experiments/ENCSR000DQG/	ENCSR000DQG	isogenic	BJ	H3K27me3	hg38
/experiments/ENCSR000DQH/	ENCSR000DQH	isogenic	BJ	H3K4me3	hg38
/experiments/ENCSR000DQI/	ENCSR000DQI	isogenic	BJ	CTCF	hg38
/experiments/ENCSR000DQK/	ENCSR000DQK	isogenic	Caco-2	H3K36me3	hg38
/experiments/ENCSR000DQL/	ENCSR000DQL	isogenic	Caco-2	H3K27me3	hg38
/experiments/ENCSR000DQM/	ENCSR000DQM	isogenic	Caco-2	H3K4me3	hg38
/experiments/ENCSR000DQN/	ENCSR000DQN	isogenic	Caco-2	CTCF	hg38
/experiments/ENCSR000DQP/	ENCSR000DQP	isogenic	B_cell	H3K4me3	hg38
/experiments/ENCSR000DQT/	ENCSR000DQT	isogenic	GM06990	H3K36me3	hg38
/experiments/ENCSR000DQU/	ENCSR000DQU	isogenic	GM06990	H3K27me3	hg38
/experiments/ENCSR000DQV/	ENCSR000DQV	isogenic	GM06990	H3K4me3	hg38
/experiments/ENCSR000DQW/	ENCSR000DQW	isogenic	GM06990	CTCF	hg38
/experiments/ENCSR000DQZ/	ENCSR000DQZ	isogenic	GM12864	H3K4me3	hg38
/experiments/ENCSR000DRB/	ENCSR000DRB	isogenic	GM12864	CTCF	hg38
/experiments/ENCSR000DRC/	ENCSR000DRC	isogenic	GM12865	H3K4me3	hg38
/experiments/ENCSR000DRE/	ENCSR000DRE	isogenic	GM12865	CTCF	hg38
/experiments/ENCSR000DRP/	ENCSR000DRP	isogenic	GM12873	CTCF	hg38
/experiments/ENCSR000DRR/	ENCSR000DRR	isogenic	GM12874	CTCF	hg38
/experiments/ENCSR000DRU/	ENCSR000DRU	isogenic	GM12875	CTCF	hg38
/experiments/ENCSR000DRW/	ENCSR000DRW	isogenic	GM12878	H3K36me3	hg38
/experiments/ENCSR000DRX/	ENCSR000DRX	isogenic	GM12878	H3K27me3	hg38
/experiments/ENCSR000DRY/	ENCSR000DRY	isogenic	GM12878	H3K4me3	hg38
/experiments/ENCSR000DRZ/	ENCSR000DRZ	isogenic	GM12878	CTCF	hg38
/experiments/ENCSR000DSR/	ENCSR000DSR	isogenic	H7	H3K4me3	hg38
/experiments/ENCSR000DSS/	ENCSR000DSS	isogenic	H7	H3K36me3	hg38
/experiments/ENCSR000DST/	ENCSR000DST	isogenic	H7	H3K27me3	hg38
/experiments/ENCSR000DSU/	ENCSR000DSU	isogenic	astrocyte_of_the_spinal_cord	CTCF	hg38
/experiments/ENCSR000DSW/	ENCSR000DSW	isogenic	astrocyte_of_the_spinal_cord	H3K4me3	hg38
/experiments/ENCSR000DSY/	ENCSR000DSY	isogenic	astrocyte_of_the_cerebellum	H3K4me3	hg38
/experiments/ENCSR000DSZ/	ENCSR000DSZ	isogenic	astrocyte_of_the_cerebellum	CTCF	hg38
/experiments/ENCSR000DTA/	ENCSR000DTA	isogenic	brain_microvascular_endothelial_cell	CTCF	hg38
/experiments/ENCSR000DTC/	ENCSR000DTC	isogenic	brain_microvascular_endothelial_cell	H3K4me3	hg38
/experiments/ENCSR000DTE/	ENCSR000DTE	isogenic	cardiac_fibroblast	H3K4me3	hg38
/experiments/ENCSR000DTI/	ENCSR000DTI	isogenic	cardiac_muscle_cell	CTCF	hg38
/experiments/ENCSR000DTK/	ENCSR000DTK	isogenic	cardiac_muscle_cell	H3K4me3	hg38
/experiments/ENCSR000DTL/	ENCSR000DTL	isogenic	choroid_plexus_epithelial_cell	CTCF	hg38
/experiments/ENCSR000DTN/	ENCSR000DTN	isogenic	choroid_plexus_epithelial_cell	H3K4me3	hg38
/experiments/ENCSR000DTO/	ENCSR000DTO	isogenic	HCT116	CTCF	hg38
/experiments/ENCSR000DTQ/	ENCSR000DTQ	isogenic	HCT116	H3K4me3	hg38
/experiments/ENCSR000DTR/	ENCSR000DTR	isogenic	epithelial_cell_of_esophagus	CTCF	hg38
/experiments/ENCSR000DTT/	ENCSR000DTT	isogenic	epithelial_cell_of_esophagus	H3K4me3	hg38
/experiments/ENCSR000DTU/	ENCSR000DTU	isogenic	HEK293	H3K4me3	hg38
/experiments/ENCSR000DTW/	ENCSR000DTW	isogenic	HEK293	CTCF	hg38
/experiments/ENCSR000DTY/	ENCSR000DTY	isogenic	HeLa-S3	H3K27me3	hg38
/experiments/ENCSR000DTZ/	ENCSR000DTZ	isogenic	HeLa-S3	H3K36me3	hg38
/experiments/ENCSR000DUA/	ENCSR000DUA	isogenic	HeLa-S3	H3K4me3	hg38
/experiments/ENCSR000DUB/	ENCSR000DUB	isogenic	HeLa-S3	CTCF	hg38
/experiments/ENCSR000DUD/	ENCSR000DUD	isogenic	HepG2	H3K36me3	hg38
/experiments/ENCSR000DUE/	ENCSR000DUE	isogenic	HepG2	H3K27me3	hg38
/experiments/ENCSR000DUF/	ENCSR000DUF	isogenic	HepG2	H3K4me3	hg38
/experiments/ENCSR000DUK/	ENCSR000DUK	isogenic	HFF-Myc	H3K4me3	hg38
/experiments/ENCSR000DUM/	ENCSR000DUM	isogenic	HFF-Myc	CTCF	hg38
/experiments/ENCSR000DUO/	ENCSR000DUO	isogenic	HL-60	H3K4me3	hg38
/experiments/ENCSR000DUQ/	ENCSR000DUQ	isogenic	mammary_epithelial_cell	H3K4me3	hg38
/experiments/ENCSR000DUS/	ENCSR000DUS	isogenic	mammary_epithelial_cell	CTCF	hg38
/experiments/ENCSR000DUU/	ENCSR000DUU	isogenic	fibroblast_of_mammary_gland	CTCF	hg38
/experiments/ENCSR000DUW/	ENCSR000DUW	isogenic	fibroblast_of_mammary_gland	H3K4me3	hg38
/experiments/ENCSR000DUX/	ENCSR000DUX	isogenic	fibroblast_of_pulmonary_artery	CTCF	hg38
/experiments/ENCSR000DUZ/	ENCSR000DUZ	isogenic	fibroblast_of_pulmonary_artery	H3K4me3	hg38
/experiments/ENCSR000DVA/	ENCSR000DVA	isogenic	fibroblast_of_lung	CTCF	hg38
/experiments/ENCSR000DVC/	ENCSR000DVC	isogenic	fibroblast_of_lung	H3K4me3	hg38
/experiments/ENCSR000DVE/	ENCSR000DVE	isogenic	kidney_epithelial_cell	H3K36me3	hg38
/experiments/ENCSR000DVF/	ENCSR000DVF	isogenic	kidney_epithelial_cell	H3K27me3	hg38
/experiments/ENCSR000DVG/	ENCSR000DVG	isogenic	kidney_epithelial_cell	H3K4me3	hg38
/experiments/ENCSR000DVH/	ENCSR000DVH	isogenic	kidney_epithelial_cell	CTCF	hg38
/experiments/ENCSR000DVI/	ENCSR000DVI	isogenic	retinal_pigment_epithelial_cell	CTCF	hg38
/experiments/ENCSR000DVK/	ENCSR000DVK	isogenic	retinal_pigment_epithelial_cell	H3K4me3	hg38
/experiments/ENCSR000DVM/	ENCSR000DVM	isogenic	endothelial_cell_of_umbilical_vein	H3K36me3	hg38
/experiments/ENCSR000DVN/	ENCSR000DVN	isogenic	endothelial_cell_of_umbilical_vein	H3K4me3	hg38
/experiments/ENCSR000DVO/	ENCSR000DVO	isogenic	endothelial_cell_of_umbilical_vein	H3K27me3	hg38
/experiments/ENCSR000DVQ/	ENCSR000DVQ	isogenic	fibroblast_of_villous_mesenchyme	CTCF	hg38
/experiments/ENCSR000DVS/	ENCSR000DVS	isogenic	fibroblast_of_villous_mesenchyme	H3K4me3	hg38
/experiments/ENCSR000DVU/	ENCSR000DVU	isogenic	Jurkat_clone_E61	H3K4me3	hg38
/experiments/ENCSR000DWB/	ENCSR000DWB	isogenic	K562	H3K36me3	hg38
/experiments/ENCSR000DWD/	ENCSR000DWD	isogenic	K562	H3K4me3	hg38
/experiments/ENCSR000DWE/	ENCSR000DWE	isogenic	K562	CTCF	hg38
/experiments/ENCSR000DWF/	ENCSR000DWF	isogenic	LNCaP_clone_FGC	H3K4me3	hg38
/experiments/ENCSR000DWH/	ENCSR000DWH	isogenic	MCF-7	CTCF	hg38
/experiments/ENCSR000DWJ/	ENCSR000DWJ	isogenic	MCF-7	H3K4me3	hg38
/experiments/ENCSR000DWQ/	ENCSR000DWQ	isogenic	foreskin_fibroblast	CTCF	hg38
/experiments/ENCSR000DWS/	ENCSR000DWS	isogenic	foreskin_fibroblast	H3K4me3	hg38
/experiments/ENCSR000DWU/	ENCSR000DWU	isogenic	keratinocyte	H3K27me3	hg38
/experiments/ENCSR000DWV/	ENCSR000DWV	isogenic	keratinocyte	H3K4me3	hg38
/experiments/ENCSR000DWW/	ENCSR000DWW	isogenic	keratinocyte	H3K36me3	hg38
/experiments/ENCSR000DWZ/	ENCSR000DWZ	isogenic	fibroblast_of_lung	H3K4me3	hg38
/experiments/ENCSR000DXB/	ENCSR000DXB	isogenic	Panc1	H3K4me3	hg38
/experiments/ENCSR000DXD/	ENCSR000DXD	isogenic	epithelial_cell_of_proximal_tubule	CTCF	hg38
/experiments/ENCSR000DXF/	ENCSR000DXF	isogenic	epithelial_cell_of_proximal_tubule	H3K4me3	hg38
/experiments/ENCSR000DXH/	ENCSR000DXH	isogenic	bronchial_epithelial_cell	H3K36me3	hg38
/experiments/ENCSR000DXI/	ENCSR000DXI	isogenic	bronchial_epithelial_cell	CTCF	hg38
/experiments/ENCSR000DXJ/	ENCSR000DXJ	isogenic	bronchial_epithelial_cell	H3K4me3	hg38
/experiments/ENCSR000DXK/	ENCSR000DXK	isogenic	bronchial_epithelial_cell	H3K27me3	hg38
/experiments/ENCSR000DXL/	ENCSR000DXL	isogenic	SK-N-MC	H3K4me3	hg38
/experiments/ENCSR000DXT/	ENCSR000DXT	isogenic	skeletal_muscle_cell	H3K4me3	hg38
/experiments/ENCSR000DXU/	ENCSR000DXU	isogenic	WERI-Rb-1	H3K4me3	hg38
/experiments/ENCSR000DXW/	ENCSR000DXW	isogenic	WERI-Rb-1	CTCF	hg38
/experiments/ENCSR000DXZ/	ENCSR000DXZ	isogenic	WI38	H3K4me3	hg38
/experiments/ENCSR000DYB/	ENCSR000DYB	isogenic	WI38	CTCF	hg38
/experiments/ENCSR000DYC/	ENCSR000DYC	isogenic	A549	MYC	hg38
/experiments/ENCSR000DYD/	ENCSR000DYD	isogenic	A549	CTCF	hg38
/experiments/ENCSR000DYE/	ENCSR000DYE	isogenic	A549	RAD21	hg38
/experiments/ENCSR000DYF/	ENCSR000DYF	isogenic	A549	POLR2AphosphoS2	hg38
/experiments/ENCSR000DYI/	ENCSR000DYI	isogenic	A549	CEBPB	hg38
/experiments/ENCSR000DYO/	ENCSR000DYO	isogenic	GM10847	POLR2A	hg38
/experiments/ENCSR000DYP/	ENCSR000DYP	isogenic	GM12878	ZNF384	hg38
/experiments/ENCSR000DYQ/	ENCSR000DYQ	isogenic	GM12878	ESRRA	hg38
/experiments/ENCSR000DYR/	ENCSR000DYR	isogenic	GM12878	CUX1	hg38
/experiments/ENCSR000DYS/	ENCSR000DYS	isogenic	GM12878	JUND	hg38
/experiments/ENCSR000DYV/	ENCSR000DYV	isogenic	GM12878	MAFK	hg38
/experiments/ENCSR000DYX/	ENCSR000DYX	isogenic	GM12878	SIN3A	hg38
/experiments/ENCSR000DYY/	ENCSR000DYY	isogenic	GM12878	E2F4	hg38
/experiments/ENCSR000DYZ/	ENCSR000DYZ	isogenic	GM12878	TBL1XR1	hg38
/experiments/ENCSR000DZA/	ENCSR000DZA	isogenic	GM12878	MAZ	hg38
/experiments/ENCSR000DZB/	ENCSR000DZB	isogenic	GM12878	ELK1	hg38
/experiments/ENCSR000DZC/	ENCSR000DZC	isogenic	GM12878	RCOR1	hg38
/experiments/ENCSR000DZD/	ENCSR000DZD	isogenic	GM12878	EP300	hg38
/experiments/ENCSR000DZE/	ENCSR000DZE	isogenic	GM12878	CHD1	hg38
/experiments/ENCSR000DZF/	ENCSR000DZF	isogenic	GM12878	MAX	hg38
/experiments/ENCSR000DZG/	ENCSR000DZG	isogenic	GM12878	EP300	hg38
/experiments/ENCSR000DZI/	ENCSR000DZI	isogenic	GM12878	MXI1	hg38
/experiments/ENCSR000DZJ/	ENCSR000DZJ	isogenic	GM12878	BHLHE40	hg38
/experiments/ENCSR000DZK/	ENCSR000DZK	isogenic	GM12878	POLR2AphosphoS2	hg38
/experiments/ENCSR000DZL/	ENCSR000DZL	isogenic	GM12878	ZNF143	hg38
/experiments/ENCSR000DZN/	ENCSR000DZN	isogenic	GM12878	CTCF	hg38
/experiments/ENCSR000DZO/	ENCSR000DZO	isogenic	GM12878	NRF1	hg38
/experiments/ENCSR000DZP/	ENCSR000DZP	isogenic	GM12878	SMC3	hg38
/experiments/ENCSR000DZQ/	ENCSR000DZQ	isogenic	GM12878	EBF1	hg38
/experiments/ENCSR000DZR/	ENCSR000DZR	isogenic	GM12878	CHD2	hg38
/experiments/ENCSR000DZS/	ENCSR000DZS	isogenic	GM12878	BRCA1	hg38
/experiments/ENCSR000DZU/	ENCSR000DZU	isogenic	GM12878	USF2	hg38
/experiments/ENCSR000DZV/	ENCSR000DZV	isogenic	GM12878	STAT3	hg38
/experiments/ENCSR000DZW/	ENCSR000DZW	isogenic	GM12878	RFX5	hg38
/experiments/ENCSR000DZX/	ENCSR000DZX	isogenic	GM12878	IRF3	hg38
/experiments/ENCSR000DZZ/	ENCSR000DZZ	isogenic	GM12878	TBP	hg38
/experiments/ENCSR000EAA/	ENCSR000EAA	isogenic	GM12878	WRNIP1	hg38
/experiments/ENCSR000EAC/	ENCSR000EAC	isogenic	GM12878	RAD21	hg38
/experiments/ENCSR000EAJ/	ENCSR000EAJ	isogenic	GM12891	POLR2A	hg38
/experiments/ENCSR000EAM/	ENCSR000EAM	isogenic	GM12892	POLR2A	hg38
/experiments/ENCSR000EAR/	ENCSR000EAR	isogenic	GM15510	POLR2A	hg38
/experiments/ENCSR000EAU/	ENCSR000EAU	isogenic	GM18505	POLR2A	hg38
/experiments/ENCSR000EAY/	ENCSR000EAY	isogenic	GM18526	POLR2A	hg38
/experiments/ENCSR000EBC/	ENCSR000EBC	isogenic	GM18951	POLR2A	hg38
/experiments/ENCSR000EBG/	ENCSR000EBG	isogenic	GM19099	POLR2A	hg38
/experiments/ENCSR000EBK/	ENCSR000EBK	isogenic	GM19193	POLR2A	hg38
/experiments/ENCSR000EBO/	ENCSR000EBO	isogenic	H1	SIN3A	hg38
